Kids,HouseholdSize,Sex,Vehicles,Food,Housing,Alcohol,Debt,income_category
0,1,female,1,39.636,299.31,10.896,71.463,Low
2,4,male,0,72.719,312.02,16.258,71.4,High
0,2,male,1,63.137,306.13,15.71,71.855,Medium
2,5,female,2,42.172,264.09,13.191,38.53,Medium
0,1,male,1,51.239,245.81,15.493,71.472,Low
2,4,male,1,53.939,468.29,15.003,112.303,Medium
0,2,female,1,55.766,215.64,14.604,37.488,Medium
0,2,male,3,55.017,275.24,18.262,53.133,Medium
0,1,female,0,51.909,293.44,17.646,109.412,Low
0,1,female,1,50.232,276.44,11.502,68.418,Low
0,1,male,2,60.548,362.32,17.389,40.98,Low
1,3,male,2,48.276,326.98,19.619,58.085,Medium
0,2,female,1,80.79,363.95,19.282,52.239,Medium
1,3,female,1,90.05,374.93,19.047,74.377,High
2,4,male,0,60.685,396.19,12.38,41.128,Medium
2,4,male,1,80.565,330.65,14.768,60.73,Medium
1,2,female,0,40.124,270.9,13.532,47.648,Low
0,3,male,1,62.605,367.94,18.414,61.119,Medium
2,4,male,2,47.208,345.96,15.848,81.91,Medium
0,2,male,1,63.505,406.66,15.421,59.216,Medium
0,2,male,1,66.341,285.11,20.81,64.813,Medium
0,1,female,1,35.367,261.94,15.866,79.876,Medium
0,2,female,0,38.174,417.03,8.174,46.987,Medium
0,1,female,1,60.729,372.49,20.64,104.521,Low
0,1,male,0,59.29,331.93,19.549,81.581,Low
0,2,male,1,60.993,285.48,16.177,64.492,Medium
0,1,male,1,61.979,312.44,15.168,59.956,Medium
0,2,male,2,47.302,350.95,14.543,88.998,Medium
0,1,male,3,37.413,255.56,15.135,47.104,Low
2,4,male,1,70.794,371.94,15.173,48.064,Medium
0,1,female,2,55.717,293.07,20.175,62.856,Medium
1,3,male,2,57.243,307.27,21.148,63.829,Medium
0,1,male,0,67.974,249.54,13.891,51.097,Medium
0,1,female,2,70.344,318.25,18.733,62.276,Low
0,2,female,0,55.518,307.14,13.022,59.786,Medium
0,1,male,0,31.448,222.23,20.879,36.266,Low
1,3,female,1,41.599,254.37,19.049,46.334,Low
2,4,male,1,52.91,304.62,20.119,52.431,High
0,1,female,1,40.758,252.91,15.697,62.655,Low
1,5,male,2,44.22,270.83,16.852,64.209,Medium
0,2,male,0,63.658,361.16,15.798,61.338,Medium
0,3,male,1,53.7,298.18,16.394,51.752,Medium
0,1,female,0,52.728,258.29,17.49,70.984,Low
0,1,female,1,90.411,285.89,14.97,31.294,Medium
0,1,male,0,39.592,273.76,20.363,50.364,Low
0,1,female,1,70.249,357.66,24.186,64.922,Low
0,2,male,2,72.402,307.92,15.864,56.555,Medium
0,2,female,2,64.511,387.39,14.605,44.59,Medium
0,2,male,2,56.727,370.03,19.094,56.809,Low
0,2,male,1,70.198,273.63,19.78,59.439,Low
2,4,male,1,83.798,283.51,17.832,27.193,Medium
0,1,female,0,65.112,308.16,14.876,49.421,Low
0,2,female,1,70.845,382.15,14.459,50.586,High
2,3,female,2,77.07,435.85,15.424,44.911,Low
0,2,male,1,65.385,333.67,20.72,46.382,Medium
0,2,male,0,77.242,326.95,13.818,48.536,Medium
2,3,female,1,60.242,385.07,16.323,107.974,Medium
0,1,female,0,80.343,407.44,13.438,64.263,Medium
0,2,male,1,38.107,207.43,11.044,37.718,Medium
0,2,female,1,69.465,326.82,16.92,63.357,Medium
0,2,male,0,70.188,310.8,13.658,46.478,Medium
0,2,female,1,74.076,282.64,20.58,55.221,Medium
0,1,female,1,70.312,392.08,14.601,52.137,Low
1,3,male,1,64.19,249.71,13.613,49.123,Medium
0,1,female,1,58.637,248.87,12.065,48.242,Low
0,2,female,1,42.406,370.87,14.469,83.845,Medium
1,2,female,0,61.617,350.38,16.241,56.685,High
1,2,female,1,39.397,218.37,8.568,58.21,Low
2,4,male,1,39.275,241.82,19.602,38.998,Medium
0,1,male,0,23.523,248.32,17.763,82.404,Medium
0,2,male,1,54.117,403.38,19.264,60.625,Medium
0,1,male,1,66.107,345.18,13.396,71.559,Low
3,4,female,0,57.861,330.13,19.231,60.149,Low
0,1,female,1,50.85,282.66,15.612,113.726,Low
0,1,female,1,54.084,305.01,21.077,61.28,Medium
0,1,female,2,60.964,322.23,15.369,61.373,Low
1,3,male,1,61.99,325.09,15.503,69.253,Medium
0,2,male,1,66.506,281.27,16.836,65.233,Low
0,1,female,1,62.035,292.93,9.627,36.387,Low
0,2,male,1,34.717,305.13,18.458,75.843,Medium
2,3,female,1,32.128,279.58,13.697,68.72,Low
0,2,male,1,59.665,362.26,12.226,55.151,Medium
0,2,male,0,55.052,350.7,12.284,47.148,High
0,3,male,1,42.777,221.47,14.645,35.127,Medium
4,5,female,1,58.355,368.39,17.987,35.532,Low
0,1,female,1,47.712,279.9,14.094,50.815,Low
0,1,female,0,57.13,283.58,17.709,62.759,Low
0,1,female,1,49.876,391.05,17.366,61.44,Medium
0,1,female,1,48.224,282.01,22.747,47.143,Medium
0,2,male,1,44.906,366.21,20.33,81.917,Medium
0,2,female,1,50.996,256.66,20.025,79.518,Medium
2,4,male,0,39.624,271.78,22.711,56.598,Medium
1,3,female,1,48.797,272.66,17.493,66.202,Medium
0,1,male,0,57.152,335.81,16.417,81.638,Medium
0,2,male,2,74.091,383.61,16.565,49.439,Medium
0,1,male,1,49.461,254.32,20.155,53.393,Low
0,1,female,1,51.726,283.86,17.003,43.63,Low
0,2,male,1,58.402,357.36,19.123,51.542,Medium
0,3,male,0,48.784,219.16,15.151,61.118,Medium
2,3,female,1,41.628,296.67,13.737,49.365,Low
3,5,male,1,66.437,305.56,13.364,56.026,Medium
1,3,male,3,47.585,245.67,21.634,72.762,Medium
3,8,male,0,80.479,369.8,13.498,56.609,High
0,1,male,0,55.153,296.27,20.573,49.514,Low
0,2,male,0,47.243,286.02,17.719,113.415,Low
0,1,female,1,59.58,252.76,21.503,49.754,Low
0,1,male,2,65.953,320.25,16.45,48.336,Low
0,2,female,0,46.242,280.27,19.2,87.79,Medium
1,3,female,0,67.116,262.24,16.48,39.252,Medium
0,4,female,0,37.179,385.37,19.687,82.851,High
1,4,male,2,69.975,320.16,16.798,52.083,Medium
0,3,male,0,63.221,347.29,15.557,55.698,High
3,5,male,1,70.83,317.45,17.194,61.188,Medium
0,3,female,2,45.791,379.61,9.491,60.68,High
2,4,female,1,49.046,326.1,15.005,63.015,Medium
0,2,male,2,62.77,295.62,17.491,56.077,Medium
0,3,male,1,64.008,355.55,18.88,73.041,Medium
0,1,male,0,60.637,261.65,19.359,72.062,Low
2,4,male,1,71.466,315.91,17.001,64.756,Medium
0,2,male,1,60.722,425.27,15.215,39.514,Medium
2,4,female,1,43.544,363.24,20.135,89.281,Medium
0,1,male,0,52.883,351,20.637,85.325,Medium
0,2,male,2,80.665,384.75,19.856,68.789,Medium
0,2,male,1,48.732,269.57,17.351,55.976,High
0,1,female,1,54.437,280.41,18.03,93.914,Medium
0,2,male,2,37.508,285.48,16.884,64.05,Medium
0,2,male,0,38.083,285.12,14.968,76.039,Medium
1,3,male,1,45.944,318.63,13.774,0,Medium
0,1,male,2,53.95,288.88,15.416,58.238,Medium
0,2,male,2,58.269,269.86,14.375,52.937,Low
0,2,male,1,42.424,295.85,17.818,99.452,High
3,5,female,0,59.966,278.33,21.79,97.842,High
0,2,male,0,36.314,216.8,20.618,77.597,Medium
0,1,male,0,55.001,287.67,17.011,41.304,High
1,3,female,0,76.588,639.18,18.868,50.458,Medium
0,1,male,1,52.836,292.55,17.026,67.533,Low
2,4,male,1,53.75,250.98,19.987,79.52,Medium
0,1,female,2,67.75,305.59,18.284,48.785,Low
0,1,male,1,67.075,317.7,16.971,49.351,Low
0,2,female,0,48.872,287.93,23.144,51.614,Low
0,2,female,2,68.466,412.68,20.079,58.838,Medium
2,3,female,0,56.915,315.72,9.62,58.643,Medium
2,4,male,1,53.576,258.54,17.622,59.099,High
1,3,male,1,60.416,284.5,20.738,59.121,Medium
0,2,male,0,71.163,334.1,14.215,57.23,Medium
2,4,male,1,51.367,273.98,18.287,57.218,Medium
0,4,male,2,51.742,379.95,15.47,47.433,Medium
0,2,male,1,55.33,416.23,16.058,26.009,Low
0,1,female,1,37.827,248.12,20.291,71.281,Low
0,2,male,0,72.568,341.73,16.292,60.387,Medium
0,2,male,1,62.308,260.62,17.146,67.161,Low
0,2,male,1,41.787,250.12,11.983,40.388,Medium
0,2,male,2,50.651,306.15,16.293,53.881,Medium
0,2,male,0,72.621,385.05,21.818,77.907,Medium
0,1,male,2,62.199,381.21,17.287,0,Medium
1,3,female,1,33.967,396.81,19.462,66.793,High
0,2,male,0,54.474,377.64,16.984,135.014,High
0,2,male,0,59.745,337.18,18.728,48.621,Medium
0,2,male,1,53.451,305.56,20.584,60.975,Medium
0,2,male,1,48.117,245.67,16.031,76.761,Medium
0,2,male,0,76.391,332.17,15.509,84.299,High
0,2,male,4,46.701,311.27,14.086,65.865,Medium
0,1,male,2,55.304,276.82,9.695,53.464,Low
1,3,male,0,45.961,271.18,14.161,65.13,Medium
2,4,male,1,77.053,285.91,26.003,81.041,Medium
2,4,male,0,66.06,422.21,13.813,46.793,Medium
2,4,female,1,83.05,396.31,20.186,54.115,Medium
0,2,male,2,62.572,362.69,21.202,64.607,Medium
0,1,female,2,35.312,315.76,14.669,57.562,Medium
0,2,male,1,30.416,314.93,15.098,46.183,High
1,4,male,2,50.165,307.89,12.462,50.71,Medium
2,4,female,1,51.035,287.55,22.449,66.167,Medium
0,1,male,0,75.918,305.76,18.856,52.018,Low
0,2,male,0,65.975,298.36,14.257,40.416,Medium
0,2,male,2,57.302,279.38,18.517,69.245,Medium
0,1,female,1,86.278,379.85,17.764,58.289,Low
1,2,male,2,70.131,326.95,20.939,0,Low
0,1,male,1,39.267,256.34,15.257,63.004,Low
0,1,female,2,58.78,246.06,13.171,58.222,Medium
1,2,male,1,51.718,504.86,15.616,77.888,Low
1,3,female,1,39.804,239.45,13.492,62.371,Low
0,2,male,1,70.985,313.08,14.825,54.493,Low
0,2,female,1,52.534,323.58,17.719,51.315,Medium
0,2,male,2,72.32,303.44,17.761,103.574,Medium
0,2,female,2,58.478,303.81,18.02,40.58,Medium
0,2,female,0,48.11,298.37,18.805,48.117,Medium
2,4,male,0,63.235,437.67,12.355,61.606,Medium
2,4,male,0,51.698,303.73,24.66,57.469,Medium
2,4,male,0,65.31,302.41,21.069,44.248,Medium
1,3,male,0,69.544,270.75,19.455,22.47,Medium
0,1,female,1,61.711,321.17,17.5,131.916,Low
0,2,male,1,39.269,252.25,14.527,41.149,Medium
0,2,male,2,66.211,301.33,18.137,54.794,High
0,1,male,1,66.103,274.03,14.088,46.158,Medium
0,2,male,0,58.961,317,18.4,53.281,Medium
2,4,male,1,76.884,341.78,11.438,74.961,High
0,2,male,1,72.102,319.42,22.64,66.67,Medium
0,1,female,1,70.893,367.78,15.944,54.096,Low
0,3,female,1,43.739,271.04,12.148,70.912,Medium
0,1,female,0,61.628,338.42,12.67,99.083,Low
1,2,female,0,45.648,248.41,18.204,104.197,High
2,4,female,1,58.958,405.33,17.223,53.772,Medium
0,2,male,1,67.349,373.12,18.831,71.996,Medium
0,1,male,0,58.518,309.91,21.397,84.926,Medium
1,3,female,0,67.512,395.42,20.245,48.361,Medium
1,3,female,2,57.577,292.99,17.47,56.145,Medium
0,2,male,2,50.078,350.58,18.509,80.906,Medium
3,4,female,1,41.357,253.13,17.291,76.941,Medium
3,5,female,0,70.319,295.62,16.366,64.016,Medium
0,2,male,1,30.036,338.78,15.869,40.387,Low
0,1,male,1,67.524,271.84,17.329,53.735,Medium
3,6,male,0,56.57,310.63,19.587,57.025,Medium
0,4,male,1,66.602,385.64,21.572,85.696,High
3,4,female,1,73.957,307.02,20.771,50,Medium
0,1,male,0,61.776,326.38,15.442,70.221,Low
0,2,female,2,70.791,278.45,15.112,50.708,Medium
0,2,male,2,60.679,307.73,21.939,51.575,Medium
0,1,female,1,27.439,278.33,16.381,82.43,Medium
2,4,male,1,56.499,316.97,16.206,62.916,High
0,2,male,0,50.472,295.2,19.614,40.316,High
0,2,male,1,66.655,332.61,15.774,54.919,Medium
1,3,female,2,49.317,319,13.765,67.693,Medium
0,2,female,1,61.052,254.98,17.472,53.11,Medium
0,2,male,0,41.554,217.93,17.664,93.632,Medium
0,2,female,3,78.777,309.43,22.322,59.236,Medium
1,4,male,2,64.215,272.04,14.849,83.495,Medium
3,5,male,1,63.278,346.77,15.971,77.912,Medium
0,4,male,1,52.042,304.58,21.097,61.486,Medium
0,2,male,1,24.909,307.39,16.719,69.701,Low
0,2,male,1,43.284,255.8,16.493,74.918,Medium
2,4,female,3,61.586,306.21,20.716,62.08,Low
0,3,male,1,81.25,388.46,19.356,61.759,High
2,4,female,0,47.181,346.46,16.663,68.267,High
0,2,female,2,36.937,262.46,12.541,56.268,Medium
0,2,male,1,60.46,415.79,15.548,58.2,Medium
0,2,female,1,42.214,259.25,19.139,73.537,Medium
0,1,female,0,52.194,341.69,20.853,67.983,Low
2,3,female,0,50.012,326.45,17.499,71.619,Low
0,1,male,0,55.094,337.36,14.345,50.082,Low
0,2,male,2,56.761,287.8,15.196,61.167,Medium
0,1,male,0,71.71,420.67,10.762,42.783,High
3,5,female,1,49.798,411.63,16.477,74.499,Medium
0,1,female,0,73.858,318.4,14.249,68.894,Medium
2,4,male,1,51.112,311.88,19.956,67.99,Medium
0,2,female,0,50.414,370.09,18.003,50.001,High
0,2,male,0,54.314,257.29,18.512,59.403,Medium
3,5,male,0,74.055,442.04,11.546,59.501,Medium
0,2,female,1,51.512,369.23,16.378,65.032,Medium
0,1,male,2,50.441,240.74,17.733,44.148,Medium
0,1,male,1,60.988,279.91,23.351,56.793,Medium
1,4,female,1,39.566,292.96,14.548,52.924,Medium
0,3,male,1,73.733,313.13,14.761,80.481,Medium
0,2,male,2,67.114,297.39,19.974,57.588,Medium
0,2,male,1,35.488,234.78,23.887,107.531,Low
0,1,female,1,76.149,428.28,17.456,66.6,Medium
0,1,female,1,69.677,321.53,14.901,43.027,Low
1,3,male,1,70.699,290.03,19.138,69.656,Medium
1,3,male,1,71.871,352.01,15.518,62.19,Medium
1,3,male,2,49.829,317.51,15.981,61.096,High
0,2,male,1,60.03,369.29,18.036,63.596,Medium
2,4,male,2,70.623,343.81,16.633,49.984,Medium
0,1,female,0,71.243,421.12,19.852,52.482,Low
0,1,female,1,60.004,301.02,17.249,50.554,Low
0,1,female,0,42.876,217.52,19.578,38.107,Low
4,6,male,2,57.245,367.97,15.266,46.828,Medium
1,3,female,0,80.489,387.29,22.041,78.183,Low
0,2,female,0,50.263,298.57,16.281,52.551,Medium
0,2,female,1,61.076,279.98,17.001,84.07,High
1,2,female,0,73.454,339.48,11.679,75.307,Medium
2,4,female,2,57.15,370.93,13.228,44.414,Medium
0,2,male,0,40.819,288.94,17.494,44.454,Medium
0,2,male,2,45.303,282.17,18.864,73.76,Low
0,2,female,1,53.811,274.19,16.314,47.343,Medium
3,5,male,1,44.14,253.43,20.079,60.006,Medium
1,4,male,3,51.153,309.12,17.374,58.48,Medium
0,1,male,3,64.612,354.16,12.469,85.38,Medium
1,3,male,1,55.155,318.78,15.069,81.321,High
0,2,female,1,63.274,321.5,18.686,60.025,Medium
0,1,male,4,48.383,264.63,18.958,85.416,Medium
0,2,female,1,49.553,386.66,13.482,68.833,Medium
0,2,male,1,45.098,300.81,22.004,75.745,Medium
1,2,female,2,40.993,250.58,14.188,90.829,Medium
0,3,male,2,64.477,315.96,16.856,58.68,Medium
1,3,male,1,58.201,298,15.823,47.502,Low
0,1,female,0,54.67,274.04,21.434,69.676,Low
0,1,female,1,59.259,432.78,17.157,63.629,Medium
0,2,male,1,45.956,397.69,19.842,110.721,Medium
0,2,male,2,52.21,232.38,17.517,49.536,Low
0,2,male,1,74.5,280.71,13.365,70.319,High
0,4,male,1,60.459,314.88,13.404,48.828,High
0,2,male,1,62.983,379.3,16.37,73.255,Medium
1,3,male,1,59.193,302.56,14.1,29.448,Medium
0,2,male,0,58.992,326.14,16.982,56.771,Low
0,1,female,1,33.141,255.71,18.545,76.996,Medium
0,3,male,7,45.863,288.16,19.023,63.028,Medium
0,1,male,1,84.884,395.62,17.296,43.871,Medium
0,1,male,1,56.837,280.99,18.281,33.832,Low
0,1,male,2,66.595,345.62,15.72,75.612,Medium
0,1,female,1,57.824,309.26,16.612,52.394,Low
0,2,male,1,65.387,318.47,11.804,101.005,Low
1,3,female,2,59.687,366.85,18.029,72.304,Medium
0,1,male,0,74.52,437.94,16.455,59.282,Low
0,1,female,1,53.91,334.76,17.235,77.036,Medium
0,2,male,1,54.976,275.34,20.842,68.86,Low
0,2,male,1,55.972,348.82,12.436,57.704,Low
0,1,female,2,70.442,298.76,17.539,58.422,Low
1,3,male,0,42.1,265.41,21.593,70.105,Medium
0,2,female,0,21.882,284.83,10.617,46.479,Medium
0,1,female,1,28.805,232.55,15.217,62.116,Medium
0,2,male,1,68.679,368.17,17.827,46.418,Medium
0,1,male,1,64.691,235.03,20.563,0,Low
0,3,female,1,78.619,377.72,18.337,46.669,Medium
0,5,male,2,69.462,343.56,21.897,60.204,High
2,4,female,2,58.975,399.99,12.91,0,Medium
3,5,male,2,68.816,448.65,13.999,111.558,Medium
0,2,male,1,54.36,331.19,21.663,65.263,Medium
0,1,female,2,51.353,288.22,17.783,61.341,Low
0,2,male,2,79.177,312.24,22.453,61.756,Medium
2,3,female,0,55.142,281.2,18.119,48.775,Low
0,2,male,1,78.096,359.09,20.016,80.051,Medium
0,1,male,2,30.273,240.15,14.622,55.479,Medium
4,7,male,0,44.075,291.3,11.182,74.505,Medium
0,1,male,1,48.609,288.8,15.282,60.183,Low
1,3,male,2,45.259,271.53,19.352,72.41,Medium
0,1,female,1,61.335,323.48,16.534,0,Low
3,5,male,1,46.126,323.91,15.304,71.222,High
0,2,male,1,50.567,408.5,11.94,46.449,Medium
0,3,female,1,51.971,320.96,17.529,64.34,Medium
2,4,male,2,41.105,349.94,13.509,84.342,Medium
0,1,male,0,81.515,323.48,18.333,39.878,Low
0,2,female,1,73.509,384.92,19.828,78.935,Medium
0,2,male,0,66.651,320.75,20.513,64.501,Low
0,4,male,1,47.091,327.05,16.35,73.97,Medium
0,1,male,1,53.027,438.64,13.532,43.236,Medium
0,1,male,1,58.63,369.42,18.843,36.532,Medium
3,5,male,1,46.935,278.86,19.348,49.698,Medium
1,4,female,2,61.19,335.08,19.824,65.983,High
0,4,male,0,40.826,322.1,10.419,83.033,High
0,2,male,2,45.668,309.58,19.272,88.271,High
0,1,female,1,27.745,155.94,15.232,36.559,Low
1,3,male,2,50.712,293.76,16.513,60.899,Medium
2,4,male,1,59.447,314.91,20.165,74.926,High
0,1,female,0,48.439,358.6,16.803,76.229,Medium
0,2,male,1,40.294,257.6,20.301,83.944,Medium
0,2,male,1,52.245,272.37,15.787,57.484,Medium
0,2,male,2,63.038,343.05,18.628,46.684,Low
0,2,male,1,51.923,315.05,13.912,94.836,Low
0,2,male,3,75.38,449.81,19.116,62.731,Medium
0,2,male,0,79.586,403.64,17.291,100.226,Medium
0,2,male,0,65.537,288.12,17.25,87.073,Medium
0,1,female,0,71.532,320.35,16.51,64.947,Low
2,4,male,1,81.329,297.24,21.091,71.779,Medium
3,5,female,2,75.895,346.62,20.035,51.863,Medium
0,2,female,1,66.172,341.5,11.447,45.905,Medium
0,3,male,1,70.015,286.73,16.874,37.565,High
0,2,male,0,45.055,332.6,11.37,48.436,Medium
0,1,female,2,59.978,341.99,18.204,59.083,Low
0,1,male,2,73.209,407.67,14.625,69.344,Medium
0,2,female,0,55.722,234.74,22.786,59.282,Medium
1,3,male,2,74.457,344.01,18.935,50.522,Medium
0,1,female,1,29.124,258.06,18.368,56.164,Medium
0,2,female,0,48.197,222.79,17.932,76.967,Medium
0,2,male,1,58.913,301.16,18.875,79.927,Medium
1,2,female,2,65.487,370.21,17.46,67.769,Medium
0,2,male,3,75.298,334.95,16.608,71.729,Medium
0,3,male,2,54.489,331.28,16.636,61.947,High
0,3,male,0,41.587,261.17,14.651,50.054,Medium
3,5,male,1,48.672,376.01,14.134,47.065,Medium
0,1,female,0,58.545,422.2,17.565,39.641,Low
0,1,female,0,61.696,333.66,17.853,57.785,Low
0,2,female,1,71.589,345.64,21.746,46.503,Medium
0,1,female,1,41.537,319.5,13.109,36.583,Low
0,1,male,0,79.686,344.77,14.442,68.052,Low
2,4,male,1,63.815,327.25,19.494,62.273,Medium
4,5,female,1,55.408,324.59,13.025,44.615,Low
0,4,female,1,59.1,367.86,13.937,53.905,High
0,2,male,1,63,286.96,13.637,65.424,Low
3,5,male,1,55.968,300.2,21.601,54.869,Medium
0,2,female,1,70.337,469.51,17.833,44.734,Medium
0,1,male,2,84.654,364.1,19.82,64.765,Low
1,2,female,2,34.117,207.95,15.377,46.049,Medium
0,1,male,0,48.026,312.72,17.103,38.957,Medium
0,1,male,1,57.415,235.55,19.828,71.773,Low
0,2,female,1,62.661,311.82,15.273,59.274,Low
2,4,male,1,54.573,248.35,19.278,61.947,Medium
0,2,male,1,71.092,383.56,20.902,56.528,Medium
0,2,male,1,68.978,273.63,18.674,62.903,Medium
0,3,male,1,54.633,287.44,16.162,76.712,High
2,5,male,2,73.687,406.7,18.331,59.24,Medium
5,7,male,1,53.092,429.89,10.564,84.054,Medium
0,4,male,1,45.855,247.87,14.642,62.01,High
0,2,male,1,83.599,444.56,23.228,61.987,Medium
1,3,male,2,71.289,327.26,13.405,46.381,Medium
0,1,female,3,66.532,333.74,20.056,61.105,Medium
1,3,male,2,55.988,394.63,19.259,76.887,Medium
0,2,male,2,55.462,314.49,19.481,63.089,Medium
1,5,male,1,65.274,462.94,17.493,62.229,Medium
0,2,male,0,60.854,459.18,15.914,42.368,Medium
0,1,female,1,58.746,280.39,16.002,55.435,Low
0,1,female,3,43.767,226.68,14.991,69.789,Low
0,1,female,1,95.034,339.36,15.419,73.89,Medium
0,2,male,0,58.863,269.59,14.153,59.096,Low
0,2,male,0,80.122,424.88,19.373,58.009,Medium
0,2,male,0,56.521,259.77,18.41,37.727,Medium
0,1,female,1,68.863,331.66,20.814,66.213,Low
0,2,female,0,65.127,378.1,16.007,44.024,Medium
2,4,male,1,53.334,383.61,13.604,77.323,Medium
0,2,male,2,44.51,262.16,18.623,37.024,Medium
2,4,male,1,70.249,332.91,14.785,82.525,High
0,2,male,0,62.154,324.17,20.952,67.875,Low
1,3,male,1,71.214,329.69,13.528,69.674,Medium
0,2,male,1,70.673,378.18,22.14,41.15,Medium
2,4,male,1,41.194,263.4,16.782,0,Medium
2,3,female,1,82.206,326.07,21.492,56.121,Medium
0,1,male,0,55.89,249.11,14.773,63.161,Medium
0,1,male,0,35.699,425.33,14.519,53.159,Medium
1,4,male,1,45.842,338.86,11.929,59.834,Medium
1,3,male,2,24.296,270.08,18.711,0,High
0,1,female,2,63.671,294.39,19.127,32.842,Medium
1,2,female,2,60.124,341.99,15.346,44.787,Low
0,1,female,0,71.066,288.58,13.996,65.002,Medium
2,3,female,0,52.892,295.45,15.297,40.537,Medium
0,1,female,1,43,296.98,15.014,75.083,Low
1,3,male,0,46.838,325.36,19.982,56.813,Medium
0,1,male,0,40.019,271.11,16.843,0,Medium
1,2,female,0,53.428,388.67,17.584,56.587,Low
3,5,male,1,44.916,283.15,21.971,45.025,Medium
0,1,female,0,55.202,400.89,18.751,90.278,Low
0,1,male,0,61.851,306.15,17.185,58.78,Low
0,2,female,1,41.115,265.58,20.278,79.573,Medium
0,2,female,0,71.01,326.45,20.18,93.352,Low
1,3,female,0,43.545,248.21,17.862,53.702,Medium
2,3,female,0,39.33,210.46,16.946,58.105,Medium
1,2,female,2,48.758,347.96,16.072,84.174,Medium
0,1,female,1,45.135,321.8,19.769,99.665,Low
0,1,female,0,56.557,318.34,23.822,96.488,Medium
3,6,female,1,47.126,275.43,18.053,54.835,Medium
0,2,male,1,47.239,290.79,13.275,61.543,Medium
0,1,female,1,54.286,310.89,18.907,80.327,Low
0,1,female,1,68.712,307.3,19.274,47.745,Low
0,1,male,4,54.142,266.75,14.087,50.931,Low
0,1,male,0,37.578,242.35,17.915,71.405,Low
0,1,female,0,61.651,315.04,21.683,47.603,Low
0,3,male,1,59.383,393.49,20.908,50.884,Medium
0,2,male,1,77.712,419.93,20.848,79.765,Medium
0,1,female,1,61.784,229.45,23.79,65.91,Low
2,4,male,2,45.306,314.64,20.394,47.615,Medium
0,2,male,2,62.213,362.89,19.811,61.838,Medium
0,1,male,0,45.626,330.9,20.253,72.167,Low
0,1,female,0,60.643,401.32,18.706,49.679,Low
0,1,male,1,77.209,330.75,20.153,67.999,Medium
0,1,female,1,62.693,356.5,21.105,68.408,Medium
0,2,male,3,53.258,330.82,17.125,77.814,Medium
0,2,female,0,67.812,366.44,11.218,41.82,Medium
0,2,female,0,41.359,220.15,20.348,68.731,Low
0,2,male,3,71.995,389.95,14.746,106.501,Medium
0,2,male,1,64.033,413.37,17.517,53.328,Medium
0,2,female,0,48.956,300.41,16.798,51.956,Low
0,1,female,1,59.759,255.39,18.884,68.364,Low
0,4,female,0,79.685,355.22,19.564,61.424,High
0,1,male,0,51.601,298.18,12.62,59.899,Medium
2,4,male,2,49.782,331.62,17.293,55.663,Low
0,3,female,0,37.338,286.54,17.238,51.505,Medium
0,1,male,1,61.99,291.29,17.412,35.065,Low
0,2,male,1,62.342,321.16,19.132,59.209,Medium
2,4,male,1,27.031,253.33,22.781,68.202,Medium
